"","Year","State","what","domain1","domain2","dc1","dc2","dc_detail","Value","unit"
"1466",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (AZADIRACHTIN = 121701)","29","PCT OF AREA BEARING"
"1467",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BIFENAZATE = 586)","22","PCT OF AREA BEARING"
"1468",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BIFENTHRIN = 128825)","19","PCT OF AREA BEARING"
"1469",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BT KURSTAK ABTS-1857 = 6523)","16","PCT OF AREA BEARING"
"1470",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BT KURSTAKI ABTS-351 = 6522)","7","PCT OF AREA BEARING"
"1471",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BT KURSTAKI SA-11 = 6519)","23","PCT OF AREA BEARING"
"1472",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BT SUB AIZAWAI GC-91 = 6426)","(D)","PCT OF AREA BEARING"
"1473",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BUPROFEZIN = 275100)","(D)","PCT OF AREA BEARING"
"1474",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BURKHOLDERIA A396 CELLS & MEDIA = 6534)","(D)","PCT OF AREA BEARING"
"1475",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (CARBARYL = 56801)","(D)","PCT OF AREA BEARING"
"1476",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (CHLORANTRANILIPROLE = 90100)","21","PCT OF AREA BEARING"
"1477",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (CHLORPYRIFOS = 59101)","(D)","PCT OF AREA BEARING"
"1478",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","4","PCT OF AREA BEARING"
"1479",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (CYANTRANILIPROLE = 90098)","(D)","PCT OF AREA BEARING"
"1480",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)"," "," ","21","PCT OF AREA BEARING"
"1481",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (DIAZINON = 57801)","(D)","PCT OF AREA BEARING"
"1482",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (EMAMECTIN BENZOATE = 122806)","(D)","PCT OF AREA BEARING"
"1483",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (ETOXAZOLE = 107091)","(D)","PCT OF AREA BEARING"
"1484",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (FENBUTATIN-OXIDE = 104601)","(D)","PCT OF AREA BEARING"
"1485",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (FENPROPATHRIN = 127901)","8","PCT OF AREA BEARING"
"1486",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (FENPYROXIMATE = 129131)","2","PCT OF AREA BEARING"
"1487",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (FLONICAMID = 128016)","35","PCT OF AREA BEARING"
"1488",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (FLUPYRADIFURONE = 122304)","9","PCT OF AREA BEARING"
"1489",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (HEXYTHIAZOX = 128849)","11","PCT OF AREA BEARING"
"1490",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (IMIDACLOPRID = 129099)","18","PCT OF AREA BEARING"
"1491",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (LAMBDA-CYHALOTHRIN = 128897)","(D)","PCT OF AREA BEARING"
"1492",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (MALATHION = 57701)","7","PCT OF AREA BEARING"
"1493",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (METHOXYFENOZIDE = 121027)","13","PCT OF AREA BEARING"
"1494",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (NALED = 34401)","13","PCT OF AREA BEARING"
"1495",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (NEEM OIL = 25006)","(D)","PCT OF AREA BEARING"
"1496",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (NEEM OIL, CLAR. HYD. = 25007)","23","PCT OF AREA BEARING"
"1497",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (NOVALURON = 124002)","39","PCT OF AREA BEARING"
"1498",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (PIPERONYL BUTOXIDE = 67501)","(D)","PCT OF AREA BEARING"
"1499",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (POTASSIUM SALTS = 79021)","(D)","PCT OF AREA BEARING"
"1500",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (PYRETHRINS = 69001)","8","PCT OF AREA BEARING"
"1501",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (PYRIPROXYFEN = 129032)","(D)","PCT OF AREA BEARING"
"1502",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (SPINETORAM = 110007)","26","PCT OF AREA BEARING"
"1503",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (SPINOSAD = 110003)","18","PCT OF AREA BEARING"
"1504",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (SPIROMESIFEN = 24875)","9","PCT OF AREA BEARING"
"1505",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (SPIROTETRAMAT = 392201)","(D)","PCT OF AREA BEARING"
"1506",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (SULFOXAFLOR = 5210)","(D)","PCT OF AREA BEARING"
"1507",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (THIAMETHOXAM = 60109)","12","PCT OF AREA BEARING"
"1508",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (TOTAL)","63","PCT OF AREA BEARING"
"1509",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (ACIBENZOLAR-S-METHYL = 61402)","(D)","PCT OF AREA BEARING"
"1510",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (AUREOBASIDIUM PULLULANS DSM 14940 = 46010)","(D)","PCT OF AREA BEARING"
"1511",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (AUREOBASIDIUM PULLULANS DSM 14941 = 36010)","(D)","PCT OF AREA BEARING"
"1512",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (BT KURSTAKI SA-12 = 6518)","(D)","PCT OF AREA BEARING"
"1513",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (CAPRIC ACID = 128955)","(D)","PCT OF AREA BEARING"
"1514",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (CAPRYLIC ACID = 128919)","(D)","PCT OF AREA BEARING"
"1515",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (CHLOROPICRIN = 81501)","30","PCT OF AREA BEARING"
"1516",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (DICHLOROPROPENE = 29001)","22","PCT OF AREA BEARING"
"1517",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (FLUTRIAFOL = 128940)","9","PCT OF AREA BEARING"
"1518",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (GLIOCLADIUM VIRENS = 129000)","(D)","PCT OF AREA BEARING"
"1519",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (IRON PHOSPHATE = 34903)","(D)","PCT OF AREA BEARING"
"1520",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (METALDEHYDE = 53001)","(D)","PCT OF AREA BEARING"
"1521",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (METAM-POTASSIUM = 39002)","(D)","PCT OF AREA BEARING"
"1522",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (METAM-SODIUM = 39003)","(D)","PCT OF AREA BEARING"
"1523",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (PAECILOMYCES FUMOSOR = 115002)","(D)","PCT OF AREA BEARING"
"1524",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (POTASSIUM SILICATE = 72606)","(D)","PCT OF AREA BEARING"
"1525",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (REYNOUTRIA SACHALINE = 55809)","15","PCT OF AREA BEARING"
"1526",2018,"CALIFORNIA","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (TOTAL)","45","PCT OF AREA BEARING"
"1527",2018,"CALIFORNIA","BEARING - TREATED","FERTILIZER"," ","FERTILIZER"," (NITROGEN)"," ","97","PCT OF AREA BEARING"
"1528",2018,"CALIFORNIA","BEARING - TREATED","FERTILIZER"," ","FERTILIZER"," (PHOSPHATE)"," ","93","PCT OF AREA BEARING"
"1529",2018,"CALIFORNIA","BEARING - TREATED","FERTILIZER"," ","FERTILIZER"," (POTASH)"," ","94","PCT OF AREA BEARING"
"1530",2018,"CALIFORNIA","BEARING - TREATED","FERTILIZER"," ","FERTILIZER"," (SULFUR)"," ","81","PCT OF AREA BEARING"
"1531",2018,"CALIFORNIA","FRESH MARKET - PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","1,856,015,000","$"
"1532",2018,"CALIFORNIA","FRESH MARKET - UTILIZED - PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","17,846,300","CWT"
"1533",2018,"CALIFORNIA","NOT SOLD - PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","0","CWT"
"1534",2018,"CALIFORNIA","PROCESSING - PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","230,062,000","$"
"1535",2018,"CALIFORNIA","PROCESSING","TOTAL"," ","NOT SPECIFIED"," "," ","5,451,700","CWT"
"1536",2018,"CALIFORNIA","PROCESSING","TOTAL"," ","NOT SPECIFIED"," "," ","276,358","TONS"
"1537",2018,"CALIFORNIA","UTILIZED - PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","23,298,000","CWT"
"1538",2018,"FLORIDA"," ACRES HARVESTED","TOTAL"," ","NOT SPECIFIED"," "," ","9,800"," "
"1539",2018,"FLORIDA"," ACRES PLANTED","TOTAL"," ","NOT SPECIFIED"," "," ","9,900"," "
"1540",2018,"FLORIDA"," PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","281,750,000","$"
"1541",2018,"FLORIDA"," PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","2,450,000","CWT"
"1542",2018,"FLORIDA"," YIELD","TOTAL"," ","NOT SPECIFIED"," "," ","250","CWT / ACRE"
"1543",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (AZOXYSTROBIN = 128810)","(D)","LB"
"1544",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CAPTAN = 81301)","87,400","LB"
"1545",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (COPPER CHLORIDE HYD. = 23501)","(D)","LB"
"1546",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (COPPER HYDROXIDE = 23401)","(D)","LB"
"1547",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CYPRODINIL = 288202)","3,300","LB"
"1548",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (DIFENOCONAZOLE = 128847)","(D)","LB"
"1549",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FENHEXAMID = 90209)","(D)","LB"
"1550",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FLUDIOXONIL = 71503)","1,700","LB"
"1551",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FLUOPYRAM = 80302)","(D)","LB"
"1552",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (IPRODIONE = 109801)","(D)","LB"
"1553",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (ISOFETAMID = 270000)","(D)","LB"
"1554",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (MEFENOXAM = 113502)","(D)","LB"
"1555",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PENTHIOPYRAD = 90112)","(D)","LB"
"1556",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PROPICONAZOLE = 122101)","(D)","LB"
"1557",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PYRIMETHANIL = 288201)","(D)","LB"
"1558",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (SULFUR = 77501)","(D)","LB"
"1559",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (THIOPHANATE-METHYL = 102001)","(D)","LB"
"1560",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (THIRAM = 79801)","22,500","LB"
"1561",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (TOTAL)","128,400","LB"
"1562",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (CARFENTRAZONE-ETHYL = 128712)","(D)","LB"
"1563",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (FLUMIOXAZIN = 129034)","(D)","LB"
"1564",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (GLYPHOSATE ISO. SALT = 103601)","(D)","LB"
"1565",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (NAPROPAMIDE = 103001)","(D)","LB"
"1566",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (OXYFLUORFEN = 111601)","(D)","LB"
"1567",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (PARAQUAT = 61601)","(D)","LB"
"1568",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (TOTAL)","(D)","LB"
"1569",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (ABAMECTIN = 122804)","(D)","LB"
"1570",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (ACETAMIPRID = 99050)","(D)","LB"
"1571",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BIFENAZATE = 586)","(D)","LB"
"1572",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BIFENTHRIN = 128825)","(D)","LB"
"1573",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BT KURSTAK ABTS-1857 = 6523)","(NA)","LB"
"1574",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BT KURSTAKI ABTS-351 = 6522)","(NA)","LB"
"1575",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (CHLORANTRANILIPROLE = 90100)","(D)","LB"
"1576",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (FLONICAMID = 128016)","(D)","LB"
"1577",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (MALATHION = 57701)","(D)","LB"
"1578",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (MUSTARD OIL = 4901)","(D)","LB"
"1579",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (NALED = 34401)","(D)","LB"
"1580",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (NOVALURON = 124002)","(D)","LB"
"1581",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (SPINETORAM = 110007)","(D)","LB"
"1582",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (SPIROMESIFEN = 24875)","(D)","LB"
"1583",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (THIAMETHOXAM = 60109)","(D)","LB"
"1584",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (TOTAL)","102,700","LB"
"1585",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (CYTOKININS = 116801)","(D)","LB"
"1586",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (DIMETHYL DISULFIDE (DMDS) = 29088)","(D)","LB"
"1587",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (REYNOUTRIA SACHALINE = 55809)","(D)","LB"
"1588",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (TOTAL)","(D)","LB"
"1589",2018,"FLORIDA","BEARING - APPLICATIONS","FERTILIZER"," ","FERTILIZER"," (NITROGEN)"," ","136,000","LB"
"1590",2018,"FLORIDA","BEARING - APPLICATIONS","FERTILIZER"," ","FERTILIZER"," (PHOSPHATE)"," ","42,000","LB"
"1591",2018,"FLORIDA","BEARING - APPLICATIONS","FERTILIZER"," ","FERTILIZER"," (POTASH)"," ","173,000","LB"
"1592",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (AZOXYSTROBIN = 128810)","(D)","LB / ACRE / APPLICATION"
"1593",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CAPTAN = 81301)","1.858","LB / ACRE / APPLICATION"
"1594",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (COPPER CHLORIDE HYD. = 23501)","(D)","LB / ACRE / APPLICATION"
"1595",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (COPPER HYDROXIDE = 23401)","(D)","LB / ACRE / APPLICATION"
"1596",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CYPRODINIL = 288202)","0.33","LB / ACRE / APPLICATION"
"1597",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (DIFENOCONAZOLE = 128847)","(D)","LB / ACRE / APPLICATION"
"1598",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FENHEXAMID = 90209)","(D)","LB / ACRE / APPLICATION"
"1599",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FLUDIOXONIL = 71503)","0.221","LB / ACRE / APPLICATION"
"1600",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FLUOPYRAM = 80302)","(D)","LB / ACRE / APPLICATION"
"1601",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (IPRODIONE = 109801)","(D)","LB / ACRE / APPLICATION"
"1602",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (ISOFETAMID = 270000)","(D)","LB / ACRE / APPLICATION"
"1603",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (MEFENOXAM = 113502)","(D)","LB / ACRE / APPLICATION"
"1604",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PENTHIOPYRAD = 90112)","(D)","LB / ACRE / APPLICATION"
"1605",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PROPICONAZOLE = 122101)","(D)","LB / ACRE / APPLICATION"
"1606",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PYRIMETHANIL = 288201)","(D)","LB / ACRE / APPLICATION"
"1607",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (SULFUR = 77501)","(D)","LB / ACRE / APPLICATION"
"1608",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (THIOPHANATE-METHYL = 102001)","(D)","LB / ACRE / APPLICATION"
"1609",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (THIRAM = 79801)","1.632","LB / ACRE / APPLICATION"
"1610",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (CARFENTRAZONE-ETHYL = 128712)","(D)","LB / ACRE / APPLICATION"
"1611",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (FLUMIOXAZIN = 129034)","(D)","LB / ACRE / APPLICATION"
"1612",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (GLYPHOSATE ISO. SALT = 103601)","(D)","LB / ACRE / APPLICATION"
"1613",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (NAPROPAMIDE = 103001)","(D)","LB / ACRE / APPLICATION"
"1614",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (OXYFLUORFEN = 111601)","(D)","LB / ACRE / APPLICATION"
"1615",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (PARAQUAT = 61601)","(D)","LB / ACRE / APPLICATION"
"1616",2018,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (ABAMECTIN = 122804)","(D)","LB / ACRE / APPLICATION"
